TE_crystal_supergroup_Categorify,TE_crystal_type_Categorify,human_measure,expected_factor_x,first_factor_x,expected_final_factor_x,previous_adamantium,etherium_before_start,chemical_x,raw_kryptonite,argon,pure_seastone,super_hero_group_Categorify,tracking_times_Categorify,groups
93.30697296716019,84.9345067232325,-0.9804151879510651,0.9159979146620112,0.532665460219931,1.4109754999908843,0.91193373216141,1.0058181819699186,0.17041969334695897,-0.758849578026971,0.22844383801638352,0.5909815969683961,8,2,45
93.80967195926254,81.97861320164616,-0.24709718585715593,0.20190197434674306,-0.2583714583423872,0.23821619885510367,0.9873766710491491,0.7767280237225491,0.18794022250514386,0.2090272274677498,-0.20994814755655478,0.3170284739744305,8,2,35
93.91833093496348,83.52599752929716,0.7259668829975603,1.2501005964437566,-0.5103951018235101,0.8205065941350568,0.5730487902951727,1.4377835195268793,0.683601394418157,0.16701907999709498,0.8785409406604171,0.8935171438041044,8,2,45
92.6508141622639,83.44365359217524,0.8551841150571563,1.4291837742463074,-1.3967443099729193,1.0846083829363344,0.6566715178432605,-1.1400184903175707,1.183333064527773,0.17609619499022586,2.462305153937413,2.3278447128325688,8,2,35
93.59708374268982,85.33058399712743,0.6516013018256109,0.3206873643797744,-0.5572789406045586,0.44076039864186833,0.6553161664190323,0.9827251067550878,0.26592411923432785,0.29332605266636713,0.20994814755655478,0.579806954550217,8,2,45
93.30697296716019,84.9345067232325,0.32950408287063926,0.3577733530320379,0.2735072414512087,0.5922323323353089,0.32411009107793576,0.6316464937376304,0.24475635965954068,0.5394204153935545,-0.21040874107952462,0.2706599300699862,8,2,35
93.80967195926254,81.97861320164616,0.05912122607129147,0.9595273189143241,0.11865939708586382,0.8979409150547466,0.6115416711881195,0.9175298113101636,0.2513175264550207,0.2314638695804829,0.21640466656813212,0.4156145393636197,2,2,45
93.2034852602406,93.21674209275551,0.3111918078736156,0.038800152716643777,0.14624316131061466,0.18816849913826406,-0.1097298577318274,0.0954783070414177,-0.7422075913160373,0.2576649185948639,-0.21063907131121154,0.06575741712798874,2,2,35
93.53797831223271,92.27736277037371,0.05160646801212507,-0.006610441329440243,0.07040616460342224,0.18794022250514386,-1.738940348122803,0.09525594905308434,-1.1448948647968331,0.07262091155682472,-0.2108694238947225,-0.40440512939408874,2,2,35
93.32682079243885,92.44087737846823,0.049618277393333104,0.03460795086204072,-0.04034498416038322,0.23798300148578538,-0.1025988726266772,0.09503360048384606,-0.18543046622237297,0.07572275953162116,0.18816849913826406,-0.5542780365966719,2,2,35
93.44060153278936,93.13182550125637,0.33960822002738583,0.8009492744333174,0.19892009697362675,0.5869294095752735,-0.327049910108163,0.09481126131092185,-0.1751872012735132,0.05293215415194308,0.3665663736504911,-0.29116613274101194,2,2,35
93.26471485100895,90.95700553912809,0.05381604799688241,0.6267360184977451,0.7380159221800617,1.1498263043404626,-0.1893101770378726,0.09458893151153668,-0.18976698624809768,0.05226928811694564,0.26829052034981765,-0.4229700658940431,2,2,35
93.2034852602406,93.21674209275551,0.6553161664190323,-0.27659684298618925,-0.39741842932238153,-0.017188589738144452,-0.346300106035254,0.09436661106292231,-0.1688322547228652,0.13612792831119971,0.2191772474191185,-0.4169247093338649,2,2,35
93.53797831223271,92.27736277037371,-0.4939493108335155,-0.22774750103673602,0.2421845441059203,-0.2515522511360687,-0.31995490220382306,0.09414429994231709,-0.545631257640472,0.6408952116312375,-0.20971788420778228,-0.6783462149179535,2,2,35
93.32682079243885,92.44087737846823,-0.6057969048199305,-0.23030182226974308,-0.25907825614143715,-0.1541312011907973,-0.0957006744716344,0.09392199812696571,-0.33294661334077125,0.14174393026795518,0.14759407769648467,-0.6727816763583563,2,2,35
93.44060153278936,93.13182550125637,-0.605478924009749,-0.20396845310509495,0.7885177711835079,-0.10794609330717174,-0.7667350494838703,0.09369970559412,-0.8235381292020509,0.7024801465626781,-0.2113301962323922,-0.3922680341537213,8,2,45
93.80967195926254,99.3090132167563,1.4125924988602367,0.897447648966324,0.27469492865305445,1.5245638788718079,0.2697118029580805,1.142449885985171,0.5391257002767693,0.1493961388021981,0.10772317127875504,0.7959471430943666,8,2,35
93.91833093496348,99.30241185084958,0.07705256565655898,0.2085669004428502,-0.007932580436724646,0.3769394876615163,0.6800937673513545,0.09347742232103766,-1.9256237164113452,0.09436661106292231,-0.2117910583230639,0.0655361206675982,8,2,45
92.6508141622639,104.73778436278944,0.8625560696190169,0.8695534614811963,0.49535644895304587,1.5200908748067532,1.0947217093016652,0.8153444782381946,0.21963967086396866,0.11620194716206673,-0.21202152309789465,0.3351638380002191,7,2,63
93.59708374268982,102.94037811592142,-0.09214391586483692,1.2841146671797723,-0.3961288632229373,0.778745304856123,0.591294107357172,1.1473536089340297,0.464287470125283,0.11553197830580174,0.638904146774514,0.5018547580497303,7,2,41
93.30697296716019,101.6475546491203,0.6150723122812495,0.7126588492365858,-0.1720079913392214,0.34109265840348024,0.4064828368009428,0.9109223815283191,0.020494938854134802,-1.455650033804753,0.44022534076964986,0.36934157787835303,7,2,63
93.80967195926254,105.03798839251736,-0.1840624942273748,1.3226543671013036,-0.1235786304461002,0.8447469804605798,0.534716146780391,1.0403314998740747,-0.21248252025094205,0.11486211314847426,0.15413120119079718,0.3940682921955217,7,2,63
93.91833093496348,102.80468577339336,0.16203846888251186,0.7141250299834955,-1.1073113000882913,0.444244453626903,1.3921238602731023,1.2256245963946049,0.20672647379736409,0.4253440570286263,1.0364452412836833,0.9068954906442372,7,2,63
92.6508141622639,104.73778436278944,1.196958070651897,0.7178039848620918,0.7576748785515395,0.5866185014574716,0.5925453057548561,0.704287068635921,-0.10750025995626478,0.4808162132865195,-0.21294360773457574,0.17178103867267439,7,2,41
93.59708374268982,102.94037811592142,0.7152266835989598,0.4780433600744068,0.6967285728211209,0.36934157787835303,0.7815801927396681,0.6475691254166922,-0.08858948708479794,0.5988293583969576,-0.2115606160441834,-0.08570316517979351,7,2,63
93.44060153278936,93.13182550125637,0.4156145393636197,-0.20167247232529137,1.114120997876697,0.09859232065655182,-1.2672899039024406,0.0932551482849832,0.0832620095623398,1.0712283211220415,-0.20925742419207127,-0.29476752002817364,2,2,63
93.26471485100895,90.95700553912809,1.8919535216527934,-0.0008813795673151013,0.5335437763628215,0.18748372796836155,-0.221953202104651,0.09303288346322751,0.1235786304461002,-0.9833042278264926,-0.20741646901679575,-0.8248420033861451,2,2,63
93.2034852602406,93.21674209275551,0.7699160762621531,-0.3617860742938582,1.793757969771709,-0.17746023190456153,0.017409000521495084,-1.368433573930559,0.2351866428668339,1.4843279897528954,-0.2090272274677499,-0.5438524527370764,2,2,63
92.6508141622639,96.80913814791167,0.4496257169451654,1.538361798282924,0.30561816743728243,1.8352263129655373,1.1914549110057686,1.6497633410434276,1.4520019861339155,0.30900853409154,-0.20580678615038242,1.0838944458655966,2,2,41
93.59708374268982,96.23606582295521,-1.308964583140192,1.2683894040179196,-0.05602615359405121,0.8213712067712158,1.7675190579943099,0.6057969048199305,0.3868824194807921,0.31971082445569415,-0.20603667536406214,0.3167848505753545,2,2,63
93.30697296716019,95.61855360515648,0.5312034231581995,1.178887552755763,-0.47031811851955263,0.8218039739600067,0.6418926518631037,1.099863475046864,1.7481523164283685,-0.9165080689881917,0.786060572241943,0.8340487624612144,2,2,41
93.80967195926254,96.98521552191853,0.37846427780678776,0.16407500600236885,0.1231311837660726,0.5312034231581995,1.3101889568843388,0.5178573967404531,0.23495377952675955,0.6019891784659336,-0.20649651915910675,0.13882251583345848,2,2,63
93.91833093496348,95.612262524973,0.6432245624214895,0.277786555533917,0.3909836911646409,0.09836982840509582,1.1408274573959205,0.5931716011180895,1.1531452621632547,0.6978034760858163,-0.20672647379736417,0.1847463937936846,2,2,41
92.6508141622639,96.80913814791167,-0.7226158756397114,0.22890818573495886,-0.09659023906732826,0.34035025172006955,0.5227679076560858,0.569079835697185,0.20052528029665276,0.3145939270438068,-0.20695645030073542,0.17291597947495535,8,2,63
93.59708374268982,96.23606582295521,0.8583978667914423,0.8358185277294063,-0.17405136591534529,0.3423308394450749,0.7799587217922418,0.7827989982574012,0.3607818062317829,-1.0575464523667364,0.17586891933647933,0.31971082445569415,8,2,41
